ano_de_construccion,banos,disposicion,dormitorios,estado,garajes,gastos_comunes,m2_de_la_terraza,m2_del_terreno,m2_edificados,price,tipo_propiedad,vivienda_social,zona
2015.0,2.0,contrafrente,2.0,excelente estado,1.0,6000.0,0.0,68.0,68.0,295000.0,apartamentos,0.0,pocitos
2002.0,3.0,al frente,4.0,buen estado,3.0,0.0,0.0,500.0,280.0,490000.0,casas,0.0,carrasco norte
1929.0,2.0,,3.0,excelente estado,0.0,0.0,0.0,204.0,115.0,345000.0,casas,0.0,pocitos
2020.0,1.0,al frente,1.0,en construccion,0.0,0.0,0.0,59.0,59.0,149000.0,apartamentos,0.0,parque batlle
1995.0,3.0,,4.0,buen estado,1.0,0.0,0.0,540.0,227.0,260000.0,casas,0.0,sayago
1954.0,1.0,al frente,1.0,excelente estado,0.0,0.0,27.0,37.0,37.0,75000.0,apartamentos,0.0,cerrito
2018.0,1.0,al frente,2.0,excelente estado,1.0,5000.0,0.0,76.0,76.0,209800.0,apartamentos,0.0,palermo
1981.0,3.0,al frente,4.0,buen estado,3.0,0.0,0.0,404.0,377.0,990000.0,casas,0.0,punta carretas
2001.0,1.0,al frente,2.0,excelente estado,1.0,7500.0,4.0,56.0,56.0,249000.0,apartamentos,0.0,puerto buceo
2020.0,2.0,al frente,2.0,en construccion,0.0,0.0,0.0,73.0,73.0,349000.0,apartamentos,0.0,pocitos
2020.0,1.0,al frente,1.0,en construccion,0.0,0.0,0.0,49.0,49.0,146250.0,apartamentos,0.0,carrasco norte
2019.0,1.0,contrafrente,1.0,buen estado,127.0,0.0,0.0,34.0,34.0,117600.0,apartamentos,0.0,centro
2020.0,1.0,,2.0,a estrenar,0.0,1.0,0.0,60.0,60.0,145400.0,apartamentos,0.0,cordon
1967.0,2.0,al frente,3.0,reciclada,2.0,0.0,0.0,362.0,139.0,360000.0,casas,0.0,punta gorda
2016.0,1.0,contrafrente,1.0,excelente estado,0.0,3800.0,30.0,31.0,31.0,125000.0,apartamentos,0.0,centro
2011.0,1.0,al frente,2.0,buen estado,1.0,3000.0,5.0,75.0,70.0,138000.0,apartamentos,0.0,centro
1990.0,1.0,al frente,3.0,buen estado,0.0,2650.0,2.0,73.0,73.0,135000.0,apartamentos,0.0,puerto buceo
2009.0,3.0,al frente,4.0,excelente estado,3.0,0.0,0.0,650.0,275.0,590000.0,casas,0.0,carrasco
1986.0,1.0,al frente,1.0,buen estado,0.0,2089.0,0.0,36.0,36.0,97000.0,apartamentos,0.0,buceo
2019.0,1.0,al frente,1.0,a estrenar,1.0,3650.0,0.0,53.0,53.0,198000.0,apartamentos,0.0,punta carretas
1979.0,2.0,al frente,4.0,excelente estado,1.0,0.0,0.0,495.0,200.0,260000.0,casas,0.0,malvin
2018.0,1.0,contrafrente,0.0,excelente estado,0.0,2000.0,0.0,24.0,24.0,105000.0,apartamentos,0.0,pocitos
1969.0,1.0,al frente,3.0,buen estado,0.0,1500.0,0.0,65.0,65.0,135000.0,apartamentos,0.0,tres cruces
2014.0,1.0,al frente,1.0,excelente estado,0.0,14000.0,0.0,65.0,65.0,148000.0,apartamentos,0.0,carrasco
1980.0,1.0,al frente,3.0,buen estado,0.0,3000.0,2.0,70.0,70.0,170000.0,apartamentos,0.0,punta gorda
2006.0,2.0,al frente,2.0,excelente estado,1.0,5500.0,10.0,60.0,60.0,240000.0,apartamentos,0.0,parque miramar
1950.0,3.0,al frente,4.0,buen estado,1.0,25000.0,0.0,192.0,192.0,420000.0,apartamentos,0.0,pocitos
2018.0,1.0,al frente,2.0,a estrenar,1.0,3000.0,3.0,40.0,40.0,145000.0,apartamentos,0.0,centro
2019.0,3.0,al frente,3.0,a estrenar,1.0,0.0,0.0,261.0,216.0,780000.0,casas,0.0,carrasco norte
2013.0,3.0,al frente,4.0,excelente estado,0.0,0.0,0.0,667.0,290.0,720000.0,casas,0.0,carrasco - barrios con seguridad
2016.0,1.0,contrafrente,1.0,excelente estado,0.0,5100.0,0.0,37.0,45.0,148000.0,apartamentos,0.0,cordon
1978.0,3.0,al frente,4.0,buen estado,1.0,25000.0,0.0,147.0,147.0,450000.0,apartamentos,0.0,villa biarritz
2019.0,2.0,al frente,2.0,buen estado,1.0,0.0,0.0,104.0,92.0,272900.0,apartamentos,0.0,pocitos
2018.0,1.0,al frente,1.0,a estrenar,1.0,3500.0,0.0,33.0,33.0,153000.0,apartamentos,0.0,parque batlle
2019.0,1.0,,1.0,a estrenar,1.0,1.0,0.0,52.0,52.0,144000.0,apartamentos,0.0,malvin
1950.0,1.0,contrafrente,1.0,requiere mantenimiento,0.0,1500.0,0.0,40.0,40.0,115000.0,apartamentos,0.0,punta carretas
2019.0,1.0,al frente,1.0,a estrenar,1.0,4400.0,0.0,69.0,69.0,280000.0,apartamentos,0.0,punta carretas
1940.0,3.0,al frente,5.0,buen estado,1.0,0.0,0.0,900.0,300.0,320000.0,casas,0.0,sayago
2010.0,2.0,al frente,3.0,excelente estado,1.0,0.0,0.0,503.0,130.0,398000.0,casas,0.0,parque miramar
1930.0,3.0,al frente,5.0,requiere mantenimiento,3.0,0.0,0.0,250.0,550.0,255000.0,casas,0.0,ciudad vieja
1995.0,2.0,al frente,3.0,excelente estado,0.0,6000.0,2.0,63.0,63.0,195000.0,apartamentos,0.0,pocitos nuevo
2005.0,3.0,al frente,4.0,reciclada,1.0,0.0,20.0,130.0,190.0,450000.0,casas,0.0,pocitos
1985.0,3.0,al frente,3.0,excelente estado,1.0,13760.0,10.0,130.0,130.0,340000.0,apartamentos,0.0,pocitos nuevo
1960.0,1.0,al frente,3.0,buen estado,2.0,0.0,0.0,800.0,200.0,550000.0,casas,0.0,carrasco
1979.0,1.0,interior,2.0,buen estado,0.0,800.0,10.0,54.0,54.0,85000.0,apartamentos,0.0,villa munoz
1960.0,2.0,al frente,3.0,buen estado,0.0,3200.0,0.0,87.0,87.0,250000.0,apartamentos,0.0,pocitos nuevo
1982.0,1.0,al frente,1.0,excelente estado,0.0,3000.0,5.0,40.0,40.0,87000.0,apartamentos,0.0,palermo
2017.0,1.0,,1.0,excelente estado,1.0,5000.0,0.0,69.0,69.0,199000.0,apartamentos,0.0,pocitos
1930.0,2.0,al frente,3.0,buen estado,0.0,3800.0,14.0,79.0,79.0,181500.0,apartamentos,0.0,aguada
1960.0,3.0,contrafrente,3.0,buen estado,1.0,15000.0,10.0,135.0,135.0,285000.0,apartamentos,0.0,punta carretas
2019.0,2.0,al frente,2.0,reciclada,0.0,0.0,65.0,76.0,65.0,255000.0,casas,0.0,pocitos
2019.0,1.0,al frente,1.0,buen estado,0.0,0.0,0.0,30.0,30.0,133200.0,apartamentos,0.0,pocitos nuevo
1980.0,1.0,al frente,2.0,buen estado,0.0,0.0,0.0,734.0,90.0,90000.0,casas,0.0,nuevo paris
1956.0,2.0,al frente,3.0,buen estado,2.0,0.0,0.0,750.0,249.0,500000.0,casas,0.0,punta gorda
1960.0,2.0,contrafrente,3.0,buen estado,0.0,9000.0,0.0,82.0,82.0,192000.0,apartamentos,0.0,centro
2020.0,1.0,al frente,2.0,en construccion,0.0,0.0,0.0,60.0,60.0,180900.0,apartamentos,0.0,malvin
1957.0,3.0,al frente,5.0,excelente estado,1.0,0.0,0.0,278.0,589.0,450000.0,casas,0.0,cordon
2019.0,1.0,al frente,0.0,en construccion,0.0,2200.0,0.0,35.0,35.0,146200.0,apartamentos,0.0,punta carretas
2017.0,2.0,al frente,2.0,excelente estado,0.0,0.0,0.0,109.0,109.0,372000.0,apartamentos,0.0,villa biarritz
1969.0,3.0,al frente,5.0,excelente estado,4.0,0.0,0.0,290.0,255.0,330000.0,casas,0.0,parque rodo
1947.0,1.0,al frente,2.0,a reciclar,1.0,8000.0,29.0,77.0,77.0,180000.0,apartamentos,0.0,parque batlle
2017.0,2.0,al frente,2.0,excelente estado,0.0,3800.0,0.0,80.0,80.0,262500.0,apartamentos,0.0,pocitos
1993.0,3.0,al frente,3.0,excelente estado,2.0,24000.0,10.0,130.0,130.0,450000.0,apartamentos,0.0,pocitos
2018.0,1.0,,2.0,a estrenar,1.0,1.0,0.0,68.0,68.0,153500.0,apartamentos,0.0,malvin
2019.0,3.0,al frente,3.0,a estrenar,2.0,1.0,14.0,239.0,239.0,1100000.0,apartamentos,0.0,carrasco
2020.0,1.0,,1.0,en construccion,0.0,0.0,0.0,36.0,36.0,109229.0,apartamentos,0.0,prado
2018.0,1.0,contrafrente,2.0,excelente estado,2.0,5100.0,0.0,42.0,42.0,178600.0,apartamentos,0.0,malvin
1990.0,3.0,al frente,3.0,buen estado,3.0,0.0,0.0,806.0,250.0,640000.0,casas,0.0,carrasco
2019.0,1.0,al frente,1.0,en construccion,0.0,4000.0,3.0,54.0,54.0,101106.0,apartamentos,1.0,prado
2016.0,1.0,al frente,1.0,excelente estado,0.0,2175.0,0.0,68.0,68.0,149000.0,apartamentos,0.0,parque rodo
1953.0,1.0,al frente,4.0,buen estado,4.0,0.0,0.0,621.0,303.0,640000.0,casas,0.0,carrasco
1977.0,1.0,al frente,3.0,excelente estado,0.0,4400.0,0.0,69.0,69.0,208000.0,apartamentos,0.0,pocitos nuevo
1956.0,1.0,al frente,2.0,buen estado,0.0,0.0,0.0,277.0,70.0,150000.0,casas,0.0,brazo oriental
2016.0,1.0,al frente,2.0,excelente estado,0.0,3554.0,3.0,56.0,56.0,163000.0,apartamentos,1.0,ciudad vieja
2019.0,1.0,,3.0,a estrenar,0.0,1.0,0.0,679.0,679.0,166464.0,apartamentos,0.0,ciudad vieja
2017.0,2.0,al frente,2.0,buen estado,1.0,0.0,0.0,79.0,79.0,262500.0,apartamentos,0.0,pocitos
1970.0,1.0,al frente,3.0,requiere mantenimiento,0.0,3600.0,3.0,60.0,60.0,83000.0,apartamentos,0.0,malvin norte
1979.0,1.0,,2.0,excelente estado,1.0,2300.0,0.0,85.0,85.0,155000.0,apartamentos,0.0,punta gorda
1960.0,3.0,al frente,3.0,excelente estado,1.0,16300.0,0.0,100.0,100.0,295000.0,apartamentos,0.0,pocitos
2016.0,3.0,,3.0,reciclada,2.0,0.0,0.0,216.0,194.0,715000.0,casas,0.0,carrasco
2015.0,2.0,al frente,2.0,excelente estado,1.0,4500.0,40.0,60.0,60.0,260000.0,apartamentos,0.0,parque batlle
1942.0,2.0,al frente,3.0,buen estado,0.0,4000.0,0.0,71.0,71.0,124000.0,apartamentos,0.0,centro
1974.0,3.0,al frente,4.0,excelente estado,2.0,40000.0,30.0,330.0,330.0,795000.0,apartamentos,0.0,golf
1988.0,2.0,al frente,3.0,excelente estado,0.0,2500.0,90.0,90.0,90.0,150000.0,apartamentos,0.0,goes
2019.0,1.0,lateral,1.0,en construccion,0.0,1.0,0.0,43.0,43.0,150000.0,apartamentos,0.0,malvin
1989.0,2.0,al frente,4.0,buen estado,2.0,20000.0,0.0,178.0,178.0,520000.0,apartamentos,0.0,punta carretas
1955.0,2.0,al frente,3.0,buen estado,0.0,11400.0,6.0,120.0,120.0,350000.0,apartamentos,0.0,pocitos
1998.0,2.0,al frente,2.0,excelente estado,1.0,6500.0,8.0,70.0,70.0,185000.0,apartamentos,1.0,parque batlle
1993.0,2.0,al frente,3.0,excelente estado,1.0,0.0,10.0,480.0,228.0,495000.0,casas,0.0,punta gorda
2016.0,1.0,al frente,0.0,excelente estado,0.0,1720.0,0.0,40.0,40.0,117000.0,apartamentos,0.0,centro
1990.0,2.0,al frente,3.0,excelente estado,1.0,25000.0,0.0,155.0,155.0,680000.0,apartamentos,0.0,pocitos nuevo
2009.0,3.0,,3.0,buen estado,3.0,34133.0,0.0,235.0,235.0,1150000.0,apartamentos,0.0,golf
1995.0,3.0,al frente,2.0,excelente estado,2.0,30000.0,8.0,244.0,244.0,820000.0,apartamentos,0.0,punta carretas
2015.0,1.0,,0.0,excelente estado,1.0,3000.0,3.0,43.0,31.0,150000.0,apartamentos,0.0,pocitos nuevo
2018.0,1.0,al frente,2.0,en construccion,0.0,1.0,8.0,58.0,58.0,181900.0,apartamentos,1.0,cordon
2020.0,1.0,al frente,2.0,en construccion,0.0,1.0,3.0,64.0,64.0,152806.0,apartamentos,1.0,cordon
2020.0,1.0,al frente,2.0,en construccion,0.0,1.0,3.0,64.0,64.0,158319.0,apartamentos,1.0,cordon
1964.0,2.0,al frente,2.0,buen estado,2.0,0.0,0.0,672.0,188.0,430000.0,casas,0.0,carrasco
2017.0,1.0,al frente,1.0,buen estado,0.0,2200.0,0.0,33.0,33.0,127000.0,apartamentos,0.0,cordon
2013.0,2.0,,2.0,buen estado,1.0,0.0,0.0,31.0,87.0,325000.0,apartamentos,0.0,carrasco
2017.0,2.0,lateral,3.0,a estrenar,0.0,0.0,0.0,70.0,70.0,192000.0,apartamentos,1.0,atahualpa
1998.0,2.0,al frente,3.0,excelente estado,1.0,18500.0,0.0,132.0,132.0,435000.0,apartamentos,0.0,pocitos
1970.0,1.0,al frente,2.0,buen estado,0.0,6500.0,0.0,50.0,50.0,175000.0,apartamentos,0.0,pocitos
2015.0,3.0,,3.0,excelente estado,2.0,26000.0,17.0,161.0,161.0,700000.0,apartamentos,0.0,carrasco
1997.0,1.0,al frente,0.0,excelente estado,0.0,3963.0,0.0,55.0,55.0,200000.0,apartamentos,0.0,puerto buceo
1989.0,1.0,al frente,3.0,buen estado,1.0,3000.0,0.0,90.0,90.0,200000.0,apartamentos,0.0,pocitos nuevo
2016.0,2.0,al frente,2.0,en construccion,0.0,0.0,0.0,93.0,93.0,245400.0,apartamentos,0.0,parque batlle
2019.0,1.0,al frente,2.0,excelente estado,1.0,0.0,0.0,62.0,62.0,186386.0,apartamentos,0.0,barrio sur
2019.0,1.0,al frente,1.0,a estrenar,0.0,1.0,3.0,45.0,45.0,112500.0,apartamentos,1.0,prado
1980.0,3.0,al frente,4.0,buen estado,1.0,9500.0,35.0,110.0,110.0,378000.0,apartamentos,0.0,pocitos
1960.0,1.0,al frente,2.0,buen estado,0.0,2250.0,0.0,55.0,55.0,86000.0,apartamentos,1.0,montevideo
2018.0,1.0,al frente,2.0,a estrenar,0.0,3100.0,2.0,58.0,58.0,155000.0,apartamentos,1.0,cordon
2108.0,2.0,al frente,2.0,a reciclar,0.0,0.0,11.0,97.0,97.0,404200.0,apartamentos,0.0,punta carretas
1985.0,1.0,al frente,2.0,excelente estado,0.0,2500.0,2.0,60.0,60.0,110000.0,apartamentos,0.0,malvin norte
1990.0,1.0,al frente,2.0,buen estado,0.0,3000.0,4.0,52.0,52.0,159000.0,apartamentos,0.0,malvin
2017.0,1.0,al frente,2.0,en construccion,0.0,0.0,0.0,72.0,72.0,190800.0,apartamentos,1.0,centro
2018.0,1.0,contrafrente,2.0,en construccion,0.0,1.0,2.0,68.0,68.0,158018.0,apartamentos,0.0,malvin
1946.0,3.0,al frente,3.0,excelente estado,1.0,13400.0,6.0,144.0,144.0,340000.0,apartamentos,0.0,cordon
2019.0,1.0,al frente,2.0,a estrenar,0.0,0.0,3.0,58.0,58.0,142000.0,apartamentos,1.0,cordon
2018.0,1.0,al frente,1.0,a estrenar,0.0,1.0,0.0,40.0,40.0,117000.0,apartamentos,0.0,cordon
2017.0,1.0,al frente,3.0,a estrenar,0.0,5200.0,0.0,77.0,77.0,145000.0,apartamentos,1.0,la blanqueada
1958.0,2.0,al frente,3.0,reciclada,2.0,10000.0,0.0,122.0,122.0,260000.0,apartamentos,0.0,cordon
2018.0,1.0,al frente,1.0,en construccion,0.0,1.0,2.0,53.0,53.0,115000.0,apartamentos,1.0,cordon
2015.0,3.0,contrafrente,2.0,excelente estado,2.0,6500.0,0.0,97.0,97.0,430000.0,apartamentos,0.0,carrasco
1992.0,2.0,al frente,4.0,buen estado,2.0,20000.0,25.0,150.0,150.0,520000.0,apartamentos,0.0,pocitos
2017.0,1.0,lateral,1.0,en construccion,0.0,1.0,6.0,60.0,60.0,139553.0,apartamentos,1.0,palermo
2018.0,1.0,lateral,2.0,a estrenar,0.0,1.0,4.0,77.0,77.0,187000.0,apartamentos,1.0,parque batlle
2015.0,1.0,al frente,1.0,excelente estado,0.0,5000.0,0.0,38.0,38.0,118000.0,apartamentos,0.0,cordon
2020.0,1.0,contrafrente,1.0,en construccion,0.0,0.0,3.0,56.0,56.0,119700.0,apartamentos,1.0,centro
2010.0,2.0,al frente,2.0,buen estado,2.0,25000.0,0.0,130.0,130.0,385000.0,apartamentos,0.0,carrasco
1980.0,1.0,al frente,2.0,a reciclar,0.0,4500.0,0.0,65.0,65.0,145000.0,apartamentos,0.0,la blanqueada
2017.0,1.0,al frente,2.0,a estrenar,0.0,0.0,0.0,55.0,55.0,99700.0,apartamentos,0.0,union
2017.0,1.0,al frente,1.0,en construccion,1.0,0.0,0.0,52.0,52.0,130000.0,apartamentos,1.0,la blanqueada
1965.0,3.0,al frente,4.0,a reciclar,1.0,19000.0,0.0,150.0,150.0,335000.0,apartamentos,0.0,pocitos
2000.0,3.0,al frente,3.0,excelente estado,2.0,30000.0,60.0,210.0,210.0,600000.0,apartamentos,0.0,parque miramar
1950.0,3.0,contrafrente,3.0,buen estado,1.0,14000.0,8.0,140.0,140.0,285000.0,apartamentos,0.0,
1960.0,2.0,al frente,2.0,excelente estado,0.0,2200.0,1.0,80.0,80.0,173000.0,apartamentos,0.0,centro
2019.0,1.0,al frente,2.0,en construccion,0.0,1.0,37.0,108.0,108.0,191500.0,apartamentos,1.0,tres cruces
1960.0,2.0,al frente,3.0,buen estado,0.0,8700.0,0.0,109.0,109.0,189000.0,apartamentos,0.0,centro
2019.0,1.0,al frente,1.0,a estrenar,0.0,1.0,4.0,47.0,47.0,119000.0,apartamentos,1.0,centro
2019.0,1.0,,1.0,buen estado,0.0,0.0,0.0,49.0,49.0,123013.0,apartamentos,0.0,barrio sur
1988.0,2.0,al frente,3.0,excelente estado,0.0,0.0,32.0,100.0,100.0,149000.0,apartamentos,0.0,la blanqueada
1960.0,2.0,al frente,4.0,buen estado,1.0,0.0,0.0,300.0,485.0,750000.0,casas,0.0,punta carretas
2017.0,1.0,contrafrente,2.0,a estrenar,1.0,4500.0,0.0,75.0,75.0,145000.0,apartamentos,0.0,tres cruces
2019.0,2.0,al frente,2.0,en construccion,0.0,1.0,22.0,99.0,99.0,324696.0,apartamentos,0.0,carrasco norte
2020.0,1.0,,0.0,a estrenar,0.0,1.0,0.0,60.0,60.0,114500.0,apartamentos,0.0,pocitos
2013.0,2.0,,2.0,buen estado,1.0,0.0,0.0,13.0,125.0,455000.0,apartamentos,0.0,carrasco
2016.0,2.0,al frente,2.0,excelente estado,0.0,14000.0,8.0,118.0,118.0,327000.0,apartamentos,0.0,parque miramar
2019.0,3.0,al frente,2.0,a estrenar,1.0,13400.0,26.0,108.0,108.0,640000.0,apartamentos,0.0,golf
2017.0,2.0,al frente,2.0,a estrenar,1.0,9000.0,8.0,87.0,87.0,350000.0,apartamentos,0.0,parque miramar
2015.0,2.0,al frente,2.0,a estrenar,1.0,1.0,0.0,96.0,96.0,248000.0,apartamentos,0.0,pocitos
1999.0,3.0,al frente,5.0,excelente estado,1.0,0.0,0.0,380.0,210.0,395000.0,casas,0.0,malvin
2020.0,1.0,al frente,2.0,en construccion,1.0,1.0,5.0,58.0,58.0,148000.0,apartamentos,1.0,cordon
2014.0,1.0,contrafrente,2.0,excelente estado,1.0,5000.0,0.0,50.0,50.0,180000.0,apartamentos,0.0,malvin
2019.0,1.0,al frente,1.0,en construccion,0.0,1.0,3.0,50.0,50.0,156000.0,apartamentos,0.0,pocitos
2005.0,2.0,al frente,2.0,excelente estado,2.0,18000.0,62.0,107.0,107.0,320000.0,apartamentos,0.0,puerto buceo
2013.0,1.0,al frente,0.0,excelente estado,0.0,2000.0,0.0,26.0,26.0,94500.0,apartamentos,0.0,buceo
2014.0,3.0,al frente,3.0,a estrenar,2.0,0.0,60.0,148.0,148.0,750000.0,apartamentos,0.0,carrasco
2018.0,1.0,al frente,0.0,en construccion,1.0,0.0,0.0,42.0,42.0,94000.0,apartamentos,0.0,pocitos
1952.0,1.0,al frente,2.0,a reciclar,0.0,3300.0,3.0,53.0,53.0,115000.0,apartamentos,0.0,palermo
2020.0,1.0,al frente,2.0,en construccion,0.0,0.0,0.0,54.0,54.0,120000.0,apartamentos,0.0,union
2005.0,3.0,al frente,3.0,excelente estado,2.0,35000.0,0.0,302.0,302.0,1100000.0,apartamentos,0.0,punta carretas
2019.0,1.0,al frente,1.0,a estrenar,0.0,1.0,3.0,45.0,45.0,112500.0,apartamentos,1.0,sayago
2017.0,1.0,al frente,3.0,excelente estado,1.0,5400.0,0.0,65.0,65.0,228000.0,apartamentos,0.0,la blanqueada
2017.0,2.0,al frente,2.0,a estrenar,2.0,5000.0,0.0,100.0,100.0,410000.0,apartamentos,0.0,punta gorda
2017.0,1.0,,2.0,a estrenar,0.0,0.0,0.0,80.0,80.0,99708.0,apartamentos,1.0,union
1969.0,2.0,al frente,2.0,excelente estado,0.0,10000.0,0.0,77.0,77.0,235000.0,apartamentos,0.0,pocitos nuevo
2001.0,3.0,al frente,3.0,requiere mantenimiento,2.0,15500.0,15.0,117.0,117.0,268000.0,apartamentos,0.0,parque batlle
2019.0,1.0,al frente,1.0,en construccion,0.0,0.0,3.0,42.0,42.0,112000.0,apartamentos,1.0,la blanqueada
2020.0,1.0,,0.0,en construccion,0.0,0.0,0.0,27.0,27.0,111765.0,apartamentos,0.0,pocitos
2019.0,1.0,,0.0,a estrenar,0.0,1.0,0.0,46.0,46.0,115294.0,apartamentos,0.0,pocitos
2012.0,2.0,al frente,5.0,excelente estado,0.0,0.0,118.0,118.0,292.0,400000.0,casas,0.0,palermo
2017.0,2.0,al frente,2.0,a estrenar,0.0,4000.0,2.0,60.0,60.0,248000.0,apartamentos,0.0,malvin
2016.0,2.0,al frente,3.0,a estrenar,0.0,0.0,0.0,113.0,104.0,289000.0,apartamentos,0.0,pocitos
2020.0,1.0,al frente,0.0,a estrenar,0.0,6500.0,0.0,42.0,42.0,119000.0,apartamentos,0.0,pocitos nuevo
1966.0,1.0,contrafrente,1.0,buen estado,0.0,1000.0,0.0,35.0,35.0,86500.0,apartamentos,0.0,cordon
1960.0,1.0,interior,2.0,excelente estado,0.0,0.0,0.0,55.0,55.0,82000.0,apartamentos,0.0,reducto
1982.0,2.0,al frente,3.0,excelente estado,0.0,5000.0,0.0,75.0,75.0,240000.0,apartamentos,0.0,pocitos
1956.0,3.0,al frente,3.0,buen estado,2.0,16000.0,11.0,197.0,197.0,310000.0,apartamentos,0.0,centro
2015.0,3.0,al frente,4.0,a estrenar,1.0,1000.0,0.0,251.0,251.0,660000.0,apartamentos,0.0,punta carretas
1952.0,2.0,al frente,3.0,excelente estado,1.0,6100.0,0.0,132.0,132.0,210000.0,apartamentos,0.0,centro
1978.0,2.0,,4.0,buen estado,2.0,0.0,0.0,500.0,234.0,550000.0,casas,0.0,carrasco
2016.0,1.0,contrafrente,2.0,a estrenar,0.0,6000.0,4.0,57.0,57.0,164000.0,apartamentos,1.0,centro
1955.0,2.0,al frente,2.0,buen estado,0.0,12800.0,23.0,121.0,121.0,250000.0,apartamentos,0.0,centro
2002.0,3.0,al frente,5.0,excelente estado,3.0,19000.0,10.0,240.0,240.0,650000.0,apartamentos,0.0,pocitos
1946.0,1.0,contrafrente,2.0,buen estado,0.0,2200.0,0.0,60.0,60.0,110000.0,apartamentos,0.0,cordon
2016.0,1.0,,2.0,a estrenar,0.0,0.0,3.0,56.0,56.0,178103.0,apartamentos,1.0,la blanqueada
1972.0,1.0,al frente,2.0,buen estado,0.0,7000.0,0.0,48.0,48.0,200000.0,apartamentos,0.0,punta carretas
2008.0,1.0,al frente,2.0,excelente estado,1.0,0.0,0.0,142.0,92.0,260000.0,casas,0.0,pocitos nuevo
1998.0,1.0,al frente,2.0,buen estado,0.0,0.0,0.0,55.0,55.0,119000.0,casas,1.0,malvin
1950.0,2.0,,4.0,excelente estado,2.0,0.0,0.0,904.0,350.0,650000.0,casas,0.0,prado
1988.0,1.0,,2.0,buen estado,0.0,1900.0,0.0,53.0,49.0,80000.0,apartamentos,0.0,centro
2017.0,2.0,al frente,2.0,a estrenar,0.0,7700.0,5.0,57.0,57.0,172040.0,apartamentos,0.0,parque batlle
2020.0,1.0,al frente,1.0,en construccion,0.0,0.0,0.0,61.0,61.0,151050.0,apartamentos,0.0,pocitos
2019.0,1.0,contrafrente,1.0,buen estado,0.0,0.0,0.0,40.0,40.0,148300.0,apartamentos,0.0,pocitos
1950.0,1.0,interior,2.0,buen estado,0.0,1200.0,0.0,45.0,45.0,89000.0,apartamentos,0.0,la comercial
1956.0,1.0,al frente,2.0,buen estado,0.0,0.0,0.0,142.0,70.0,187000.0,casas,0.0,la blanqueada
2020.0,1.0,al frente,0.0,en construccion,0.0,4000.0,5.0,27.0,27.0,102000.0,apartamentos,0.0,pocitos
1972.0,2.0,al frente,2.0,buen estado,0.0,0.0,20.0,100.0,100.0,170000.0,casas,0.0,la blanqueada
1955.0,1.0,al frente,2.0,buen estado,1.0,0.0,0.0,478.0,110.0,70000.0,casas,0.0,piedras blancas
1956.0,1.0,al frente,2.0,excelente estado,0.0,0.0,0.0,91.0,91.0,109000.0,casas,0.0,atahualpa
2016.0,1.0,al frente,2.0,buen estado,1.0,7500.0,40.0,50.0,50.0,250000.0,apartamentos,1.0,prado
1960.0,1.0,al frente,2.0,buen estado,1.0,0.0,0.0,120.0,60.0,135000.0,casas,0.0,prado
1937.0,1.0,al frente,3.0,buen estado,0.0,0.0,0.0,73.0,73.0,99000.0,casas,0.0,tres cruces
1956.0,1.0,al frente,2.0,excelente estado,0.0,0.0,0.0,91.0,91.0,109000.0,casas,0.0,brazo oriental
1937.0,1.0,al frente,3.0,buen estado,0.0,0.0,0.0,73.0,73.0,99000.0,casas,0.0,cordon
2010.0,2.0,al frente,2.0,excelente estado,1.0,10000.0,0.0,75.0,75.0,260000.0,apartamentos,0.0,pocitos
1937.0,3.0,al frente,3.0,buen estado,1.0,0.0,0.0,470.0,270.0,850000.0,casas,0.0,pocitos
1918.0,2.0,al frente,4.0,buen estado,0.0,0.0,14.0,170.0,170.0,280000.0,casas,0.0,parque rodo
2015.0,1.0,contrafrente,1.0,excelente estado,1.0,3200.0,0.0,48.0,48.0,152900.0,apartamentos,0.0,pocitos
2001.0,1.0,al frente,2.0,buen estado,1.0,0.0,0.0,120.0,72.0,15000.0,casas,0.0,punta rieles
1970.0,1.0,,2.0,buen estado,1.0,0.0,0.0,200.0,60.0,85000.0,casas,0.0,nuevo paris
1992.0,2.0,al frente,3.0,buen estado,1.0,0.0,0.0,173.0,103.0,140000.0,casas,0.0,union
2012.0,3.0,,5.0,a estrenar,0.0,0.0,0.0,700.0,700.0,1700000.0,apartamentos,0.0,carrasco
1937.0,1.0,al frente,3.0,buen estado,0.0,0.0,0.0,73.0,73.0,99000.0,casas,0.0,aguada
1930.0,1.0,al frente,3.0,excelente estado,1.0,0.0,0.0,76.0,76.0,135000.0,casas,0.0,sayago
2017.0,1.0,al frente,1.0,a estrenar,0.0,0.0,0.0,52.0,52.0,115000.0,apartamentos,1.0,centro
1939.0,1.0,al frente,2.0,requiere mantenimiento,1.0,0.0,0.0,150.0,56.0,65000.0,casas,0.0,maronas
1944.0,1.0,al frente,3.0,a reciclar,0.0,0.0,30.0,65.0,65.0,154000.0,casas,0.0,buceo
1974.0,2.0,al frente,3.0,buen estado,4.0,0.0,0.0,750.0,120.0,298000.0,casas,0.0,carrasco
2017.0,1.0,al frente,0.0,en construccion,0.0,0.0,0.0,50.0,50.0,106000.0,apartamentos,1.0,centro
1960.0,1.0,al frente,2.0,requiere mantenimiento,0.0,0.0,0.0,62.0,32.0,30000.0,casas,0.0,la teja
